Frame:	Label:	Points:	Bounding Box ID:	Frame path: data2/omelette/
1475	bowl	(56,104,45,43)	17	1475.jpg
1475	frying_pan	(98,122,83,71)	14	1475.jpg
1475	pan_handle	(206,76,25,54)	15	1475.jpg
1475	milk_carton	(0,223,16,34)	23	1475.jpg
1475	saltshaker	(2,60,61,46)	26	1475.jpg
1475	spoon	(8,71,30,19)	27	1475.jpg
1475	oil_bottle	(0,152,29,47)	24	1475.jpg
1475	person	(0,0,141,114)	1	1475.jpg
1476	table	(0,112,101,142)	29	1476.jpg
1476	stove	(103,112,154,123)	30	1476.jpg
1476	pan	(189,116,68,69)	13	1476.jpg
1476	broken_egg	(67,122,21,18)	4	1476.jpg
1476	bowl	(56,104,45,43)	17	1476.jpg
1476	frying_pan	(98,122,83,71)	14	1476.jpg
1476	pan_handle	(206,76,25,54)	15	1476.jpg
1476	milk_carton	(0,223,16,34)	23	1476.jpg
1476	saltshaker	(1,60,61,46)	26	1476.jpg
1476	spoon	(7,71,30,19)	27	1476.jpg
1476	oil_bottle	(0,152,29,47)	24	1476.jpg
1476	person	(0,0,141,114)	1	1476.jpg
1477	table	(0,112,101,142)	29	1477.jpg
1477	stove	(103,112,154,123)	30	1477.jpg
1477	pan	(189,116,68,69)	13	1477.jpg
1477	broken_egg	(67,122,21,18)	4	1477.jpg
1477	bowl	(56,104,45,43)	17	1477.jpg
1477	frying_pan	(98,122,83,71)	14	1477.jpg
1477	pan_handle	(206,76,25,54)	15	1477.jpg
1477	milk_carton	(0,223,16,34)	23	1477.jpg
1477	saltshaker	(2,61,60,45)	26	1477.jpg
1477	spoon	(7,72,30,19)	27	1477.jpg
1477	oil_bottle	(0,152,29,47)	24	1477.jpg
1477	person	(0,0,141,114)	1	1477.jpg
1478	table	(0,112,101,142)	29	1478.jpg
1478	stove	(103,112,154,123)	30	1478.jpg
1478	pan	(189,116,68,69)	13	1478.jpg
1478	broken_egg	(67,122,21,18)	4	1478.jpg
1478	bowl	(56,104,45,43)	17	1478.jpg
1478	frying_pan	(98,122,83,71)	14	1478.jpg
1478	pan_handle	(206,76,25,54)	15	1478.jpg
1478	milk_carton	(0,223,16,34)	23	1478.jpg
1478	saltshaker	(3,62,59,45)	26	1478.jpg
1478	spoon	(8,72,30,20)	27	1478.jpg
1478	oil_bottle	(0,152,29,47)	24	1478.jpg
1478	person	(0,0,140,114)	1	1478.jpg
1479	table	(0,112,101,142)	29	1479.jpg
1479	stove	(103,112,154,123)	30	1479.jpg
1479	pan	(189,116,68,69)	13	1479.jpg
1479	broken_egg	(67,122,21,18)	4	1479.jpg
1479	bowl	(56,104,45,43)	17	1479.jpg
1479	frying_pan	(98,122,83,71)	14	1479.jpg
1479	pan_handle	(206,76,25,54)	15	1479.jpg
1479	milk_carton	(0,223,16,34)	23	1479.jpg
1479	saltshaker	(3,62,59,45)	26	1479.jpg
1479	spoon	(8,73,30,19)	27	1479.jpg
1479	oil_bottle	(0,152,29,47)	24	1479.jpg
1479	person	(0,0,140,114)	1	1479.jpg
1480	table	(0,112,101,142)	29	1480.jpg
1480	stove	(103,112,154,123)	30	1480.jpg
1480	pan	(189,116,68,69)	13	1480.jpg
1480	broken_egg	(67,122,21,18)	4	1480.jpg
1480	bowl	(56,104,45,43)	17	1480.jpg
1480	frying_pan	(98,122,83,71)	14	1480.jpg
1480	pan_handle	(206,76,25,54)	15	1480.jpg
1480	milk_carton	(0,223,16,34)	23	1480.jpg
1480	saltshaker	(2,63,58,44)	26	1480.jpg
1480	spoon	(7,73,31,19)	27	1480.jpg
1480	oil_bottle	(0,152,29,47)	24	1480.jpg
1480	person	(0,0,140,114)	1	1480.jpg
1481	table	(0,112,101,142)	29	1481.jpg
1481	stove	(103,112,154,123)	30	1481.jpg
1481	pan	(189,116,68,69)	13	1481.jpg
1481	broken_egg	(67,122,21,18)	4	1481.jpg
1481	bowl	(56,104,45,43)	17	1481.jpg
1481	frying_pan	(98,122,83,71)	14	1481.jpg
1481	pan_handle	(206,76,25,54)	15	1481.jpg
1481	milk_carton	(0,223,16,34)	23	1481.jpg
1481	saltshaker	(2,63,60,44)	26	1481.jpg
1481	spoon	(7,73,31,19)	27	1481.jpg
1481	oil_bottle	(0,152,29,47)	24	1481.jpg
1481	person	(0,0,140,114)	1	1481.jpg
1482	table	(0,112,101,142)	29	1482.jpg
1482	stove	(103,112,154,123)	30	1482.jpg
1482	pan	(189,116,68,69)	13	1482.jpg
1482	broken_egg	(67,122,21,18)	4	1482.jpg
1482	bowl	(56,104,45,43)	17	1482.jpg
1482	frying_pan	(98,122,83,71)	14	1482.jpg
1482	pan_handle	(206,76,25,54)	15	1482.jpg
1482	milk_carton	(0,223,16,34)	23	1482.jpg
1482	saltshaker	(2,63,56,42)	26	1482.jpg
1482	spoon	(8,72,30,20)	27	1482.jpg
1482	oil_bottle	(0,152,29,47)	24	1482.jpg
1482	person	(0,0,140,114)	1	1482.jpg
1483	table	(0,112,101,142)	29	1483.jpg
1483	stove	(103,112,154,123)	30	1483.jpg
1483	pan	(189,116,68,69)	13	1483.jpg
1483	broken_egg	(67,122,21,18)	4	1483.jpg
1483	bowl	(56,104,45,43)	17	1483.jpg
1483	frying_pan	(98,122,83,71)	14	1483.jpg
1483	pan_handle	(206,76,25,54)	15	1483.jpg
1483	milk_carton	(0,223,16,34)	23	1483.jpg
1483	saltshaker	(2,63,57,43)	26	1483.jpg
1483	spoon	(5,72,31,19)	27	1483.jpg
1483	oil_bottle	(0,152,29,47)	24	1483.jpg
1483	person	(0,0,140,114)	1	1483.jpg
1484	table	(0,112,101,142)	29	1484.jpg
1484	stove	(103,112,154,123)	30	1484.jpg
1484	pan	(189,116,68,69)	13	1484.jpg
1484	broken_egg	(67,122,21,18)	4	1484.jpg
1484	bowl	(56,104,45,43)	17	1484.jpg
1484	frying_pan	(98,122,83,71)	14	1484.jpg
1484	pan_handle	(206,76,25,54)	15	1484.jpg
1484	milk_carton	(0,223,16,34)	23	1484.jpg
1484	saltshaker	(0,63,56,42)	26	1484.jpg
1484	spoon	(5,72,31,20)	27	1484.jpg
1484	oil_bottle	(0,152,29,47)	24	1484.jpg
1484	person	(0,0,140,114)	1	1484.jpg
1485	table	(0,112,101,142)	29	1485.jpg
1485	stove	(103,112,154,123)	30	1485.jpg
1485	pan	(189,116,68,69)	13	1485.jpg
1485	broken_egg	(67,122,21,18)	4	1485.jpg
1485	bowl	(56,104,45,43)	17	1485.jpg
1485	frying_pan	(98,122,83,71)	14	1485.jpg
1485	pan_handle	(206,76,25,54)	15	1485.jpg
1485	milk_carton	(0,223,16,34)	23	1485.jpg
1485	saltshaker	(2,63,56,41)	26	1485.jpg
1485	spoon	(6,72,31,19)	27	1485.jpg
1485	oil_bottle	(0,152,29,47)	24	1485.jpg
1485	person	(0,0,140,114)	1	1485.jpg
1486	table	(0,112,101,142)	29	1486.jpg
1486	stove	(103,112,154,123)	30	1486.jpg
1486	pan	(189,116,68,69)	13	1486.jpg
1486	broken_egg	(67,122,21,18)	4	1486.jpg
1486	bowl	(56,104,45,43)	17	1486.jpg
1486	frying_pan	(98,122,83,71)	14	1486.jpg
1486	pan_handle	(206,76,25,54)	15	1486.jpg
1486	milk_carton	(0,223,16,34)	23	1486.jpg
1486	saltshaker	(1,63,55,41)	26	1486.jpg
1486	spoon	(6,72,31,19)	27	1486.jpg
1486	oil_bottle	(0,152,29,47)	24	1486.jpg
1486	person	(0,0,140,114)	1	1486.jpg
1487	table	(0,112,101,142)	29	1487.jpg
1487	stove	(103,112,154,123)	30	1487.jpg
1487	pan	(189,116,68,69)	13	1487.jpg
1487	broken_egg	(67,122,21,18)	4	1487.jpg
1487	bowl	(56,104,45,43)	17	1487.jpg
1487	frying_pan	(98,122,83,71)	14	1487.jpg
1487	pan_handle	(206,76,25,54)	15	1487.jpg
1487	milk_carton	(0,223,16,34)	23	1487.jpg
1487	saltshaker	(2,64,54,41)	26	1487.jpg
1487	spoon	(4,72,32,20)	27	1487.jpg
1487	oil_bottle	(0,152,29,47)	24	1487.jpg
1487	person	(0,0,141,114)	1	1487.jpg
1488	table	(0,112,101,142)	29	1488.jpg
1488	stove	(103,112,154,123)	30	1488.jpg
1488	pan	(189,116,68,69)	13	1488.jpg
1488	broken_egg	(67,122,21,18)	4	1488.jpg
1488	bowl	(56,104,45,43)	17	1488.jpg
1488	frying_pan	(98,122,83,71)	14	1488.jpg
1488	pan_handle	(206,76,25,54)	15	1488.jpg
1488	milk_carton	(0,223,16,34)	23	1488.jpg
1488	saltshaker	(0,64,54,41)	26	1488.jpg
1488	spoon	(3,73,32,20)	27	1488.jpg
1488	oil_bottle	(0,152,29,47)	24	1488.jpg
1488	person	(0,0,141,114)	1	1488.jpg
1489	table	(0,112,101,142)	29	1489.jpg
1489	stove	(103,112,154,123)	30	1489.jpg
1489	pan	(189,116,68,69)	13	1489.jpg
1489	broken_egg	(67,122,21,18)	4	1489.jpg
1489	bowl	(56,104,45,43)	17	1489.jpg
1489	frying_pan	(98,122,83,71)	14	1489.jpg
1489	pan_handle	(206,76,25,54)	15	1489.jpg
1489	milk_carton	(0,223,16,34)	23	1489.jpg
1489	saltshaker	(0,66,53,40)	26	1489.jpg
1489	spoon	(2,74,32,20)	27	1489.jpg
1489	oil_bottle	(0,152,29,47)	24	1489.jpg
1489	person	(0,0,141,114)	1	1489.jpg
1490	table	(0,112,101,142)	29	1490.jpg
1490	stove	(103,112,154,123)	30	1490.jpg
1490	pan	(189,116,68,69)	13	1490.jpg
1490	broken_egg	(67,122,21,18)	4	1490.jpg
1490	bowl	(56,104,45,43)	17	1490.jpg
1490	frying_pan	(98,122,83,71)	14	1490.jpg
1490	pan_handle	(206,76,25,54)	15	1490.jpg
1490	milk_carton	(0,223,16,34)	23	1490.jpg
1490	saltshaker	(0,68,52,39)	26	1490.jpg
1490	spoon	(3,74,31,20)	27	1490.jpg
1490	oil_bottle	(0,152,29,47)	24	1490.jpg
1490	person	(0,0,141,114)	1	1490.jpg
1491	table	(0,112,101,142)	29	1491.jpg
1491	stove	(103,112,154,123)	30	1491.jpg
1491	pan	(189,116,68,69)	13	1491.jpg
1491	broken_egg	(67,122,21,18)	4	1491.jpg
1491	bowl	(56,104,45,43)	17	1491.jpg
1491	frying_pan	(98,122,83,71)	14	1491.jpg
1491	pan_handle	(206,76,25,54)	15	1491.jpg
1491	milk_carton	(0,223,16,34)	23	1491.jpg
1491	saltshaker	(0,71,51,39)	26	1491.jpg
1491	spoon	(4,76,34,22)	27	1491.jpg
1491	oil_bottle	(0,152,29,47)	24	1491.jpg
1491	person	(0,0,141,114)	1	1491.jpg
1492	table	(0,112,101,142)	29	1492.jpg
1492	stove	(103,112,154,123)	30	1492.jpg
1492	pan	(189,116,68,69)	13	1492.jpg
1492	broken_egg	(67,122,21,18)	4	1492.jpg
1492	bowl	(56,104,45,43)	17	1492.jpg
1492	frying_pan	(98,122,83,71)	14	1492.jpg
1492	pan_handle	(206,76,25,54)	15	1492.jpg
1492	milk_carton	(0,223,16,34)	23	1492.jpg
1492	saltshaker	(2,76,50,38)	26	1492.jpg
1492	spoon	(4,78,32,28)	27	1492.jpg
1492	oil_bottle	(0,152,29,47)	24	1492.jpg
1492	person	(0,0,140,114)	1	1492.jpg
1493	table	(0,112,101,142)	29	1493.jpg
1493	stove	(103,112,154,123)	30	1493.jpg
1493	pan	(189,116,68,69)	13	1493.jpg
1493	broken_egg	(67,122,21,18)	4	1493.jpg
1493	bowl	(56,104,45,43)	17	1493.jpg
1493	frying_pan	(98,122,83,71)	14	1493.jpg
1493	pan_handle	(206,76,25,54)	15	1493.jpg
1493	milk_carton	(0,223,16,34)	23	1493.jpg
1493	saltshaker	(0,77,51,38)	26	1493.jpg
1493	spoon	(4,82,29,26)	27	1493.jpg
1493	oil_bottle	(0,152,29,47)	24	1493.jpg
1493	person	(0,0,140,114)	1	1493.jpg
1494	table	(0,112,101,142)	29	1494.jpg
1494	stove	(103,112,154,123)	30	1494.jpg
1494	pan	(189,116,68,69)	13	1494.jpg
1494	broken_egg	(67,122,21,18)	4	1494.jpg
1494	bowl	(56,104,45,43)	17	1494.jpg
1494	frying_pan	(98,122,83,71)	14	1494.jpg
1494	pan_handle	(206,76,25,54)	15	1494.jpg
1494	milk_carton	(0,223,16,34)	23	1494.jpg
1494	saltshaker	(0,78,49,37)	26	1494.jpg
1494	spoon	(5,89,22,25)	27	1494.jpg
1494	oil_bottle	(0,152,29,47)	24	1494.jpg
1494	person	(0,0,140,114)	1	1494.jpg
1495	table	(0,112,101,142)	29	1495.jpg
1495	stove	(103,112,154,123)	30	1495.jpg
1495	pan	(189,116,68,69)	13	1495.jpg
1495	broken_egg	(67,122,21,18)	4	1495.jpg
1495	bowl	(56,104,45,43)	17	1495.jpg
1495	frying_pan	(98,122,83,71)	14	1495.jpg
1495	pan_handle	(206,76,25,54)	15	1495.jpg
1495	milk_carton	(0,223,16,34)	23	1495.jpg
1495	saltshaker	(0,78,50,38)	26	1495.jpg
1495	oil_bottle	(0,152,29,47)	24	1495.jpg
1495	person	(0,0,140,114)	1	1495.jpg
1496	table	(0,112,101,142)	29	1496.jpg
1496	stove	(103,112,154,123)	30	1496.jpg
1496	pan	(189,116,68,69)	13	1496.jpg
1496	broken_egg	(67,122,21,18)	4	1496.jpg
1496	bowl	(56,104,45,43)	17	1496.jpg
1496	frying_pan	(98,122,83,71)	14	1496.jpg
1496	pan_handle	(206,76,25,54)	15	1496.jpg
1496	milk_carton	(0,223,16,34)	23	1496.jpg
1496	saltshaker	(0,79,48,37)	26	1496.jpg
1496	oil_bottle	(0,152,29,47)	24	1496.jpg
1496	person	(0,0,140,114)	1	1496.jpg
1497	table	(0,112,101,142)	29	1497.jpg
1497	stove	(103,112,154,123)	30	1497.jpg
1497	pan	(189,116,68,69)	13	1497.jpg
1497	broken_egg	(67,122,21,18)	4	1497.jpg
1497	bowl	(56,104,45,43)	17	1497.jpg
1497	frying_pan	(98,122,83,71)	14	1497.jpg
1497	pan_handle	(206,76,25,54)	15	1497.jpg
1497	milk_carton	(0,223,16,34)	23	1497.jpg
1497	saltshaker	(0,79,47,38)	26	1497.jpg
1497	oil_bottle	(0,152,29,47)	24	1497.jpg
1497	person	(0,0,139,114)	1	1497.jpg
1498	table	(0,112,101,142)	29	1498.jpg
1498	stove	(103,112,154,123)	30	1498.jpg
1498	pan	(189,116,68,69)	13	1498.jpg
1498	broken_egg	(67,122,21,18)	4	1498.jpg
1498	bowl	(56,104,45,43)	17	1498.jpg
1498	frying_pan	(98,122,83,71)	14	1498.jpg
1498	pan_handle	(206,76,25,54)	15	1498.jpg
1498	milk_carton	(0,223,16,34)	23	1498.jpg
1498	saltshaker	(0,80,46,37)	26	1498.jpg
1498	oil_bottle	(0,152,29,47)	24	1498.jpg
1498	person	(0,0,139,114)	1	1498.jpg
1499	table	(0,112,101,142)	29	1499.jpg
1499	stove	(103,112,154,123)	30	1499.jpg
1499	pan	(189,116,68,69)	13	1499.jpg
1499	broken_egg	(67,122,21,18)	4	1499.jpg
1499	bowl	(56,104,45,43)	17	1499.jpg
1499	frying_pan	(98,122,83,71)	14	1499.jpg
1499	pan_handle	(206,76,25,54)	15	1499.jpg
1499	milk_carton	(0,223,16,34)	23	1499.jpg
1499	saltshaker	(0,80,44,37)	26	1499.jpg
1499	oil_bottle	(0,152,29,47)	24	1499.jpg
1499	person	(0,0,139,114)	1	1499.jpg
1500	table	(0,112,101,142)	29	1500.jpg
1500	stove	(103,112,154,123)	30	1500.jpg
1500	pan	(189,116,68,69)	13	1500.jpg
1500	broken_egg	(67,122,21,18)	4	1500.jpg
1500	bowl	(56,104,45,43)	17	1500.jpg
1500	frying_pan	(98,122,83,71)	14	1500.jpg
1500	pan_handle	(206,76,25,54)	15	1500.jpg
1500	milk_carton	(0,223,16,34)	23	1500.jpg
1500	saltshaker	(0,81,42,37)	26	1500.jpg
1500	oil_bottle	(0,152,29,47)	24	1500.jpg
1500	person	(0,0,138,114)	1	1500.jpg
1501	table	(0,112,101,142)	29	1501.jpg
1501	stove	(103,112,154,123)	30	1501.jpg
1501	pan	(189,116,68,69)	13	1501.jpg
1501	broken_egg	(67,122,21,18)	4	1501.jpg
1501	bowl	(56,104,45,43)	17	1501.jpg
1501	frying_pan	(98,122,83,71)	14	1501.jpg
1501	pan_handle	(206,76,25,54)	15	1501.jpg
1501	milk_carton	(0,223,16,34)	23	1501.jpg
1501	saltshaker	(0,80,42,37)	26	1501.jpg
1501	oil_bottle	(0,152,29,47)	24	1501.jpg
1501	person	(0,0,138,114)	1	1501.jpg
1502	table	(0,112,101,142)	29	1502.jpg
1502	stove	(103,112,154,123)	30	1502.jpg
1502	pan	(189,116,68,69)	13	1502.jpg
1502	broken_egg	(67,122,21,18)	4	1502.jpg
1502	bowl	(56,104,45,43)	17	1502.jpg
1502	frying_pan	(98,122,83,71)	14	1502.jpg
1502	pan_handle	(206,76,25,54)	15	1502.jpg
1502	milk_carton	(0,223,16,34)	23	1502.jpg
1502	saltshaker	(0,80,48,36)	26	1502.jpg
1502	oil_bottle	(0,152,29,47)	24	1502.jpg
1502	person	(0,0,137,114)	1	1502.jpg
1503	table	(0,112,101,142)	29	1503.jpg
1503	stove	(103,112,154,123)	30	1503.jpg
1503	pan	(189,116,68,69)	13	1503.jpg
1503	broken_egg	(67,122,21,18)	4	1503.jpg
1503	bowl	(56,104,45,43)	17	1503.jpg
1503	frying_pan	(98,122,83,71)	14	1503.jpg
1503	pan_handle	(206,76,25,54)	15	1503.jpg
1503	milk_carton	(0,223,16,34)	23	1503.jpg
1503	saltshaker	(0,80,47,36)	26	1503.jpg
1503	oil_bottle	(0,152,29,47)	24	1503.jpg
1503	person	(0,0,137,114)	1	1503.jpg
1504	table	(0,112,101,142)	29	1504.jpg
1504	stove	(103,112,154,123)	30	1504.jpg
1504	pan	(189,116,68,69)	13	1504.jpg
1504	broken_egg	(67,122,21,18)	4	1504.jpg
1504	bowl	(56,104,45,43)	17	1504.jpg
1504	frying_pan	(98,122,83,71)	14	1504.jpg
1504	pan_handle	(206,76,25,54)	15	1504.jpg
1504	milk_carton	(0,223,16,34)	23	1504.jpg
1504	saltshaker	(0,80,46,37)	26	1504.jpg
1504	oil_bottle	(0,152,29,47)	24	1504.jpg
1504	person	(0,0,136,114)	1	1504.jpg
1505	table	(0,112,101,142)	29	1505.jpg
1505	stove	(103,112,154,123)	30	1505.jpg
1505	pan	(189,116,68,69)	13	1505.jpg
1505	broken_egg	(67,122,21,18)	4	1505.jpg
1505	bowl	(56,104,45,43)	17	1505.jpg
1505	frying_pan	(98,122,83,71)	14	1505.jpg
1505	pan_handle	(206,76,25,54)	15	1505.jpg
1505	milk_carton	(0,223,16,34)	23	1505.jpg
1505	saltshaker	(0,80,48,37)	26	1505.jpg
1505	oil_bottle	(0,152,29,47)	24	1505.jpg
1505	person	(0,0,136,114)	1	1505.jpg
1506	table	(0,112,101,142)	29	1506.jpg
1506	stove	(103,112,154,123)	30	1506.jpg
1506	pan	(189,116,68,69)	13	1506.jpg
1506	broken_egg	(67,122,21,18)	4	1506.jpg
1506	bowl	(56,104,45,43)	17	1506.jpg
1506	frying_pan	(98,122,83,71)	14	1506.jpg
1506	pan_handle	(206,76,25,54)	15	1506.jpg
1506	milk_carton	(0,223,16,34)	23	1506.jpg
1506	saltshaker	(0,80,45,36)	26	1506.jpg
1506	oil_bottle	(0,152,29,47)	24	1506.jpg
1506	person	(0,0,135,114)	1	1506.jpg
1507	table	(0,112,101,142)	29	1507.jpg
1507	stove	(103,112,154,123)	30	1507.jpg
1507	pan	(189,116,68,69)	13	1507.jpg
1507	broken_egg	(67,122,21,18)	4	1507.jpg
1507	bowl	(56,104,45,43)	17	1507.jpg
1507	frying_pan	(98,122,83,71)	14	1507.jpg
1507	pan_handle	(206,76,25,54)	15	1507.jpg
1507	milk_carton	(0,223,16,34)	23	1507.jpg
1507	saltshaker	(0,81,47,35)	26	1507.jpg
1507	oil_bottle	(0,152,29,47)	24	1507.jpg
1507	person	(0,0,135,114)	1	1507.jpg
1508	table	(0,112,101,142)	29	1508.jpg
1508	stove	(103,112,154,123)	30	1508.jpg
1508	pan	(189,116,68,69)	13	1508.jpg
1508	broken_egg	(67,122,21,18)	4	1508.jpg
1508	bowl	(56,104,45,43)	17	1508.jpg
1508	frying_pan	(98,122,83,71)	14	1508.jpg
1508	pan_handle	(206,76,25,54)	15	1508.jpg
1508	milk_carton	(0,223,16,34)	23	1508.jpg
1508	oil_bottle	(0,152,29,47)	24	1508.jpg
1508	person	(0,0,135,114)	1	1508.jpg
1508	saltshaker	(0,81,24,48)	26	1508.jpg
1509	table	(0,112,101,142)	29	1509.jpg
1509	stove	(103,112,154,123)	30	1509.jpg
1509	pan	(189,116,68,69)	13	1509.jpg
1509	broken_egg	(67,122,21,18)	4	1509.jpg
1509	bowl	(56,104,45,43)	17	1509.jpg
1509	frying_pan	(98,122,83,71)	14	1509.jpg
1509	pan_handle	(206,76,25,54)	15	1509.jpg
1509	milk_carton	(0,223,16,34)	23	1509.jpg
1509	oil_bottle	(0,152,29,47)	24	1509.jpg
1509	person	(0,0,134,114)	1	1509.jpg
1509	saltshaker	(0,85,18,49)	26	1509.jpg
1510	table	(0,112,101,142)	29	1510.jpg
1510	stove	(103,112,154,123)	30	1510.jpg
1510	pan	(189,116,68,69)	13	1510.jpg
1510	broken_egg	(67,122,21,18)	4	1510.jpg
1510	bowl	(56,104,45,43)	17	1510.jpg
1510	frying_pan	(98,122,83,71)	14	1510.jpg
1510	pan_handle	(206,76,25,54)	15	1510.jpg
1510	milk_carton	(0,223,16,34)	23	1510.jpg
1510	oil_bottle	(0,152,29,47)	24	1510.jpg
1510	person	(0,0,134,114)	1	1510.jpg
1510	saltshaker	(0,90,20,45)	26	1510.jpg
1511	table	(0,112,101,142)	29	1511.jpg
1511	stove	(103,112,154,123)	30	1511.jpg
1511	pan	(189,116,68,69)	13	1511.jpg
1511	broken_egg	(67,122,21,18)	4	1511.jpg
1511	bowl	(56,104,45,43)	17	1511.jpg
1511	frying_pan	(98,122,83,71)	14	1511.jpg
1511	pan_handle	(206,76,25,54)	15	1511.jpg
1511	milk_carton	(0,223,16,34)	23	1511.jpg
1511	oil_bottle	(0,152,29,47)	24	1511.jpg
1511	person	(0,0,134,114)	1	1511.jpg
1512	table	(0,112,101,142)	29	1512.jpg
1512	stove	(103,112,154,123)	30	1512.jpg
1512	pan	(189,116,68,69)	13	1512.jpg
1512	broken_egg	(67,122,21,18)	4	1512.jpg
1512	bowl	(56,104,45,43)	17	1512.jpg
1512	frying_pan	(98,122,83,71)	14	1512.jpg
1512	pan_handle	(206,76,25,54)	15	1512.jpg
1512	milk_carton	(0,223,16,34)	23	1512.jpg
1512	oil_bottle	(0,152,29,47)	24	1512.jpg
1512	person	(0,0,134,114)	1	1512.jpg
1513	table	(0,112,101,142)	29	1513.jpg
1513	stove	(103,112,154,123)	30	1513.jpg
1513	pan	(189,116,68,69)	13	1513.jpg
1513	broken_egg	(67,122,21,18)	4	1513.jpg
1513	bowl	(56,104,45,43)	17	1513.jpg
1513	frying_pan	(98,122,83,71)	14	1513.jpg
1513	pan_handle	(206,76,25,54)	15	1513.jpg
1513	milk_carton	(0,223,16,34)	23	1513.jpg
1513	oil_bottle	(0,152,29,47)	24	1513.jpg
1513	person	(0,0,134,114)	1	1513.jpg
1514	table	(0,112,101,142)	29	1514.jpg
1514	stove	(103,112,154,123)	30	1514.jpg
1514	pan	(189,116,68,69)	13	1514.jpg
1514	broken_egg	(67,122,21,18)	4	1514.jpg
1514	bowl	(56,104,45,43)	17	1514.jpg
1514	frying_pan	(98,122,83,71)	14	1514.jpg
1514	pan_handle	(206,76,25,54)	15	1514.jpg
1514	milk_carton	(0,223,16,34)	23	1514.jpg
1514	oil_bottle	(0,152,29,47)	24	1514.jpg
1514	person	(0,0,134,114)	1	1514.jpg
1515	table	(0,112,101,142)	29	1515.jpg
1515	stove	(103,112,154,123)	30	1515.jpg
1515	pan	(189,116,68,69)	13	1515.jpg
1515	broken_egg	(67,122,21,18)	4	1515.jpg
1515	bowl	(56,104,45,43)	17	1515.jpg
1515	frying_pan	(98,122,83,71)	14	1515.jpg
1515	pan_handle	(206,76,25,54)	15	1515.jpg
1515	milk_carton	(0,223,16,34)	23	1515.jpg
1515	oil_bottle	(0,152,29,47)	24	1515.jpg
1515	person	(0,0,134,114)	1	1515.jpg
1516	table	(0,112,101,142)	29	1516.jpg
1516	stove	(103,112,154,123)	30	1516.jpg
1516	pan	(189,116,68,69)	13	1516.jpg
1516	broken_egg	(67,122,21,18)	4	1516.jpg
1516	bowl	(56,104,45,43)	17	1516.jpg
1516	frying_pan	(98,122,83,71)	14	1516.jpg
1516	pan_handle	(206,76,25,54)	15	1516.jpg
1516	milk_carton	(0,223,16,34)	23	1516.jpg
1516	oil_bottle	(0,152,29,47)	24	1516.jpg
1516	person	(0,0,133,114)	1	1516.jpg
1517	table	(0,112,101,142)	29	1517.jpg
1517	stove	(103,112,154,123)	30	1517.jpg
1517	pan	(189,116,68,69)	13	1517.jpg
1517	broken_egg	(67,122,21,18)	4	1517.jpg
1517	bowl	(56,104,45,43)	17	1517.jpg
1517	frying_pan	(98,122,83,71)	14	1517.jpg
1517	pan_handle	(206,76,25,54)	15	1517.jpg
1517	milk_carton	(0,223,16,34)	23	1517.jpg
1517	oil_bottle	(0,152,29,47)	24	1517.jpg
1517	person	(0,0,133,114)	1	1517.jpg
1518	table	(0,112,101,142)	29	1518.jpg
1518	stove	(103,112,154,123)	30	1518.jpg
1518	pan	(189,116,68,69)	13	1518.jpg
1518	broken_egg	(67,122,21,18)	4	1518.jpg
1518	bowl	(56,104,45,43)	17	1518.jpg
1518	frying_pan	(98,122,83,71)	14	1518.jpg
1518	pan_handle	(206,76,25,54)	15	1518.jpg
1518	milk_carton	(0,223,16,34)	23	1518.jpg
1518	oil_bottle	(0,152,29,47)	24	1518.jpg
1518	person	(0,0,132,114)	1	1518.jpg
1519	table	(0,112,101,142)	29	1519.jpg
1519	stove	(103,112,154,123)	30	1519.jpg
1519	pan	(189,116,68,69)	13	1519.jpg
1519	broken_egg	(67,122,21,18)	4	1519.jpg
1519	bowl	(56,104,45,43)	17	1519.jpg
1519	frying_pan	(98,122,83,71)	14	1519.jpg
1519	pan_handle	(206,76,25,54)	15	1519.jpg
1519	milk_carton	(0,223,16,34)	23	1519.jpg
1519	oil_bottle	(0,152,29,47)	24	1519.jpg
1519	person	(0,0,132,114)	1	1519.jpg
1520	table	(0,112,101,142)	29	1520.jpg
1520	stove	(103,112,154,123)	30	1520.jpg
1520	pan	(189,116,68,69)	13	1520.jpg
1520	broken_egg	(67,122,21,18)	4	1520.jpg
1520	bowl	(56,104,45,43)	17	1520.jpg
1520	frying_pan	(98,122,83,71)	14	1520.jpg
1520	pan_handle	(206,76,25,54)	15	1520.jpg
1520	milk_carton	(0,223,16,34)	23	1520.jpg
1520	oil_bottle	(0,152,29,47)	24	1520.jpg
1520	person	(0,0,131,114)	1	1520.jpg
1521	table	(0,112,101,142)	29	1521.jpg
1521	stove	(103,112,154,123)	30	1521.jpg
1521	pan	(189,116,68,69)	13	1521.jpg
1521	broken_egg	(67,122,21,18)	4	1521.jpg
1521	bowl	(56,104,45,43)	17	1521.jpg
1521	frying_pan	(98,122,83,71)	14	1521.jpg
1521	pan_handle	(206,76,25,54)	15	1521.jpg
1521	milk_carton	(0,223,16,34)	23	1521.jpg
1521	oil_bottle	(0,152,29,47)	24	1521.jpg
1521	person	(0,0,130,114)	1	1521.jpg
1522	table	(0,112,101,142)	29	1522.jpg
1522	stove	(103,112,154,123)	30	1522.jpg
1522	pan	(189,116,68,69)	13	1522.jpg
