Frame:	Label:	Points:	Bounding Box ID:	Frame path: data5/kinshi-egg/
200	table	(0,112,101,142)	29	200.jpg
200	stove	(103,112,154,123)	30	200.jpg
200	pan	(186,115,72,70)	13	200.jpg
200	frying_pan	(99,122,82,72)	14	200.jpg
200	pan_handle	(205,76,22,48)	15	200.jpg
200	knife	(26,107,29,65)	22	200.jpg
200	cutting_board	(6,115,53,62)	19	200.jpg
200	person	(0,0,163,209)	1	200.jpg
201	table	(0,112,101,142)	29	201.jpg
201	stove	(103,112,154,123)	30	201.jpg
201	pan	(186,115,72,70)	13	201.jpg
201	frying_pan	(99,122,82,72)	14	201.jpg
201	pan_handle	(205,76,22,48)	15	201.jpg
201	knife	(26,107,29,65)	22	201.jpg
201	cutting_board	(6,115,53,62)	19	201.jpg
201	person	(0,0,163,209)	1	201.jpg
202	table	(0,112,101,142)	29	202.jpg
202	stove	(103,112,154,123)	30	202.jpg
202	pan	(186,115,72,70)	13	202.jpg
202	frying_pan	(99,122,82,72)	14	202.jpg
202	pan_handle	(205,76,22,48)	15	202.jpg
202	knife	(26,107,29,65)	22	202.jpg
202	cutting_board	(6,115,53,62)	19	202.jpg
202	person	(0,0,163,209)	1	202.jpg
203	table	(0,112,101,142)	29	203.jpg
203	stove	(103,112,154,123)	30	203.jpg
203	pan	(186,115,72,70)	13	203.jpg
203	frying_pan	(99,122,82,72)	14	203.jpg
203	pan_handle	(205,76,22,48)	15	203.jpg
203	knife	(26,107,29,65)	22	203.jpg
203	cutting_board	(6,115,53,62)	19	203.jpg
203	person	(0,0,164,209)	1	203.jpg
204	table	(0,112,101,142)	29	204.jpg
204	stove	(103,112,154,123)	30	204.jpg
204	pan	(186,115,72,70)	13	204.jpg
204	frying_pan	(99,122,82,72)	14	204.jpg
204	pan_handle	(205,76,22,48)	15	204.jpg
204	knife	(26,107,29,65)	22	204.jpg
204	cutting_board	(6,115,53,62)	19	204.jpg
204	person	(0,0,168,209)	1	204.jpg
205	table	(0,112,101,142)	29	205.jpg
205	stove	(103,112,154,123)	30	205.jpg
205	pan	(186,115,72,70)	13	205.jpg
205	shell_egg	(39,208,16,22)	7	205.jpg
205	bowl	(54,118,39,43)	17	205.jpg
205	frying_pan	(99,122,82,72)	14	205.jpg
205	pan_handle	(205,76,22,48)	15	205.jpg
205	knife	(26,107,29,65)	22	205.jpg
205	cutting_board	(6,115,53,62)	19	205.jpg
205	person	(0,0,168,209)	1	205.jpg
206	table	(0,112,101,142)	29	206.jpg
206	stove	(103,112,154,123)	30	206.jpg
206	pan	(186,115,72,70)	13	206.jpg
206	shell_egg	(39,201,20,20)	7	206.jpg
206	bowl	(52,118,45,42)	17	206.jpg
206	frying_pan	(99,122,82,72)	14	206.jpg
206	pan_handle	(205,76,22,48)	15	206.jpg
206	knife	(26,107,29,65)	22	206.jpg
206	cutting_board	(6,115,53,62)	19	206.jpg
206	person	(0,0,168,209)	1	206.jpg
207	table	(0,112,101,142)	29	207.jpg
207	stove	(103,112,154,123)	30	207.jpg
207	pan	(186,115,72,70)	13	207.jpg
207	shell_egg	(39,193,20,19)	7	207.jpg
207	bowl	(52,118,45,42)	17	207.jpg
207	frying_pan	(99,122,82,72)	14	207.jpg
207	pan_handle	(205,76,22,48)	15	207.jpg
207	knife	(26,107,29,65)	22	207.jpg
207	cutting_board	(6,115,53,62)	19	207.jpg
207	person	(0,0,174,209)	1	207.jpg
208	table	(0,112,101,142)	29	208.jpg
208	stove	(103,112,154,123)	30	208.jpg
208	pan	(186,115,72,70)	13	208.jpg
208	shell_egg	(42,178,23,26)	7	208.jpg
208	bowl	(52,118,45,42)	17	208.jpg
208	frying_pan	(99,122,82,72)	14	208.jpg
208	pan_handle	(205,76,22,48)	15	208.jpg
208	knife	(26,107,29,65)	22	208.jpg
208	cutting_board	(6,115,53,62)	19	208.jpg
208	person	(0,0,176,209)	1	208.jpg
209	table	(0,112,101,142)	29	209.jpg
209	stove	(103,112,154,123)	30	209.jpg
209	pan	(186,115,72,70)	13	209.jpg
209	shell_egg	(42,167,29,24)	7	209.jpg
209	bowl	(52,118,45,42)	17	209.jpg
209	frying_pan	(99,122,82,72)	14	209.jpg
209	pan_handle	(205,76,22,48)	15	209.jpg
209	knife	(26,107,29,65)	22	209.jpg
209	cutting_board	(6,115,53,62)	19	209.jpg
209	person	(0,0,176,201)	1	209.jpg
210	table	(0,112,101,142)	29	210.jpg
210	stove	(103,112,154,123)	30	210.jpg
210	pan	(186,115,72,70)	13	210.jpg
210	shell_egg	(48,154,35,24)	7	210.jpg
210	bowl	(52,118,45,42)	17	210.jpg
210	frying_pan	(99,122,82,72)	14	210.jpg
210	pan_handle	(205,76,22,48)	15	210.jpg
210	knife	(26,107,29,65)	22	210.jpg
210	cutting_board	(6,115,53,62)	19	210.jpg
210	person	(0,0,179,190)	1	210.jpg
211	table	(0,112,101,142)	29	211.jpg
211	stove	(103,112,154,123)	30	211.jpg
211	pan	(186,115,72,70)	13	211.jpg
211	shell_egg	(56,145,35,24)	7	211.jpg
211	bowl	(52,118,45,42)	17	211.jpg
211	frying_pan	(99,122,82,72)	14	211.jpg
211	pan_handle	(205,76,22,48)	15	211.jpg
211	knife	(26,107,29,65)	22	211.jpg
211	cutting_board	(6,115,53,62)	19	211.jpg
211	person	(0,0,170,183)	1	211.jpg
212	table	(0,112,101,142)	29	212.jpg
212	stove	(103,112,154,123)	30	212.jpg
212	pan	(186,115,72,70)	13	212.jpg
212	shell_egg	(63,136,35,24)	7	212.jpg
212	bowl	(52,118,45,42)	17	212.jpg
212	frying_pan	(99,122,82,72)	14	212.jpg
212	pan_handle	(205,76,22,48)	15	212.jpg
212	knife	(26,107,29,65)	22	212.jpg
212	cutting_board	(6,115,53,62)	19	212.jpg
212	person	(0,0,168,158)	1	212.jpg
213	table	(0,112,101,142)	29	213.jpg
213	stove	(103,112,154,123)	30	213.jpg
213	pan	(186,115,72,70)	13	213.jpg
213	shell_egg	(71,127,28,28)	7	213.jpg
213	bowl	(52,118,45,42)	17	213.jpg
213	frying_pan	(99,122,82,72)	14	213.jpg
213	pan_handle	(205,76,22,48)	15	213.jpg
213	knife	(26,107,29,65)	22	213.jpg
213	cutting_board	(6,115,53,62)	19	213.jpg
213	person	(0,0,169,145)	1	213.jpg
214	table	(0,112,101,142)	29	214.jpg
214	stove	(103,112,154,123)	30	214.jpg
214	pan	(186,115,72,70)	13	214.jpg
214	shell_egg	(77,118,25,27)	7	214.jpg
214	bowl	(52,118,45,42)	17	214.jpg
214	frying_pan	(99,122,82,72)	14	214.jpg
214	pan_handle	(205,76,22,48)	15	214.jpg
214	knife	(26,107,29,65)	22	214.jpg
214	cutting_board	(6,115,53,62)	19	214.jpg
214	person	(0,0,171,142)	1	214.jpg
215	table	(0,112,101,142)	29	215.jpg
215	stove	(103,112,154,123)	30	215.jpg
215	pan	(186,115,72,70)	13	215.jpg
215	shell_egg	(79,111,27,28)	7	215.jpg
215	bowl	(52,118,45,42)	17	215.jpg
215	frying_pan	(99,122,82,72)	14	215.jpg
215	pan_handle	(205,76,22,48)	15	215.jpg
215	knife	(26,107,29,65)	22	215.jpg
215	cutting_board	(6,115,53,62)	19	215.jpg
215	person	(0,0,175,134)	1	215.jpg
216	table	(0,112,101,142)	29	216.jpg
216	stove	(103,112,154,123)	30	216.jpg
216	pan	(186,115,72,70)	13	216.jpg
216	shell_egg	(84,106,26,24)	7	216.jpg
216	bowl	(52,118,45,42)	17	216.jpg
216	frying_pan	(99,122,82,72)	14	216.jpg
216	pan_handle	(205,76,22,48)	15	216.jpg
216	knife	(26,107,29,65)	22	216.jpg
216	cutting_board	(6,115,53,62)	19	216.jpg
216	person	(0,0,174,134)	1	216.jpg
217	table	(0,112,101,142)	29	217.jpg
217	stove	(103,112,154,123)	30	217.jpg
217	pan	(186,115,72,70)	13	217.jpg
217	shell_egg	(89,100,26,23)	7	217.jpg
217	bowl	(52,118,45,42)	17	217.jpg
217	frying_pan	(99,122,82,72)	14	217.jpg
217	pan_handle	(205,76,22,48)	15	217.jpg
217	knife	(26,107,29,65)	22	217.jpg
217	cutting_board	(6,115,53,62)	19	217.jpg
217	person	(0,0,174,127)	1	217.jpg
218	table	(0,112,101,142)	29	218.jpg
218	stove	(103,112,154,123)	30	218.jpg
218	pan	(186,115,72,70)	13	218.jpg
218	shell_egg	(94,96,25,21)	7	218.jpg
218	bowl	(52,118,45,42)	17	218.jpg
218	frying_pan	(99,122,82,72)	14	218.jpg
218	pan_handle	(205,76,22,48)	15	218.jpg
218	knife	(26,107,29,65)	22	218.jpg
218	cutting_board	(6,115,53,62)	19	218.jpg
218	person	(0,0,174,123)	1	218.jpg
219	table	(0,112,101,142)	29	219.jpg
219	stove	(103,112,154,123)	30	219.jpg
219	pan	(186,115,72,70)	13	219.jpg
219	shell_egg	(99,93,25,21)	7	219.jpg
219	bowl	(52,118,45,42)	17	219.jpg
219	frying_pan	(99,122,82,72)	14	219.jpg
219	pan_handle	(205,76,22,48)	15	219.jpg
219	knife	(26,107,29,65)	22	219.jpg
219	cutting_board	(6,115,53,62)	19	219.jpg
219	person	(0,0,171,114)	1	219.jpg
220	table	(0,112,101,142)	29	220.jpg
220	stove	(103,112,154,123)	30	220.jpg
220	pan	(186,115,72,70)	13	220.jpg
220	shell_egg	(105,92,23,20)	7	220.jpg
220	bowl	(52,118,45,42)	17	220.jpg
220	frying_pan	(99,122,82,72)	14	220.jpg
220	pan_handle	(205,76,22,48)	15	220.jpg
220	knife	(26,107,29,65)	22	220.jpg
220	cutting_board	(6,115,53,62)	19	220.jpg
220	person	(1,0,170,114)	1	220.jpg
221	table	(0,112,101,142)	29	221.jpg
221	stove	(103,112,154,123)	30	221.jpg
221	pan	(186,115,72,70)	13	221.jpg
221	shell_egg	(107,92,23,19)	7	221.jpg
221	bowl	(52,118,45,42)	17	221.jpg
221	frying_pan	(99,122,82,72)	14	221.jpg
221	pan_handle	(205,76,22,48)	15	221.jpg
221	knife	(26,107,29,65)	22	221.jpg
221	cutting_board	(6,115,53,62)	19	221.jpg
221	person	(3,0,169,114)	1	221.jpg
222	table	(0,112,101,142)	29	222.jpg
222	stove	(103,112,154,123)	30	222.jpg
222	pan	(186,115,72,70)	13	222.jpg
222	shell_egg	(108,92,22,19)	7	222.jpg
222	bowl	(52,118,45,42)	17	222.jpg
222	frying_pan	(99,122,82,72)	14	222.jpg
222	pan_handle	(205,76,22,48)	15	222.jpg
222	knife	(26,107,29,65)	22	222.jpg
222	cutting_board	(6,115,53,62)	19	222.jpg
222	person	(6,0,166,114)	1	222.jpg
223	table	(0,112,101,142)	29	223.jpg
223	stove	(103,112,154,123)	30	223.jpg
223	pan	(186,115,72,70)	13	223.jpg
223	shell_egg	(108,91,23,20)	7	223.jpg
223	bowl	(52,118,45,42)	17	223.jpg
223	frying_pan	(99,122,82,72)	14	223.jpg
223	pan_handle	(205,76,22,48)	15	223.jpg
223	knife	(26,107,29,65)	22	223.jpg
223	cutting_board	(6,115,53,62)	19	223.jpg
223	person	(8,0,165,126)	1	223.jpg
224	table	(0,112,101,142)	29	224.jpg
224	stove	(103,112,154,123)	30	224.jpg
224	pan	(186,115,72,70)	13	224.jpg
224	shell_egg	(107,92,21,17)	7	224.jpg
224	bowl	(52,118,45,42)	17	224.jpg
224	frying_pan	(99,122,82,72)	14	224.jpg
224	pan_handle	(205,76,22,48)	15	224.jpg
224	knife	(26,107,29,65)	22	224.jpg
224	cutting_board	(6,115,53,62)	19	224.jpg
224	person	(8,0,166,138)	1	224.jpg
225	table	(0,112,101,142)	29	225.jpg
225	stove	(103,112,154,123)	30	225.jpg
225	pan	(186,115,72,70)	13	225.jpg
225	shell_egg	(106,90,21,17)	7	225.jpg
225	bowl	(52,118,45,42)	17	225.jpg
225	frying_pan	(99,122,82,72)	14	225.jpg
225	pan_handle	(205,76,22,48)	15	225.jpg
225	knife	(26,107,29,65)	22	225.jpg
225	cutting_board	(6,115,53,62)	19	225.jpg
225	person	(10,0,164,140)	1	225.jpg
226	table	(0,112,101,142)	29	226.jpg
226	stove	(103,112,154,123)	30	226.jpg
226	pan	(186,115,72,70)	13	226.jpg
226	shell_egg	(103,88,22,18)	7	226.jpg
226	bowl	(52,118,45,42)	17	226.jpg
226	frying_pan	(99,122,82,72)	14	226.jpg
226	pan_handle	(205,76,22,48)	15	226.jpg
226	knife	(26,107,29,65)	22	226.jpg
226	cutting_board	(6,115,53,62)	19	226.jpg
226	person	(11,0,163,135)	1	226.jpg
227	table	(0,112,101,142)	29	227.jpg
227	stove	(103,112,154,123)	30	227.jpg
227	pan	(186,115,72,70)	13	227.jpg
227	shell_egg	(103,86,20,19)	7	227.jpg
227	bowl	(52,118,45,42)	17	227.jpg
227	frying_pan	(99,122,82,72)	14	227.jpg
227	pan_handle	(205,76,22,48)	15	227.jpg
227	knife	(26,107,29,65)	22	227.jpg
227	cutting_board	(6,115,53,62)	19	227.jpg
227	person	(12,0,165,141)	1	227.jpg
228	table	(0,112,101,142)	29	228.jpg
228	stove	(103,112,154,123)	30	228.jpg
228	pan	(186,115,72,70)	13	228.jpg
228	shell_egg	(101,83,20,19)	7	228.jpg
228	bowl	(52,118,45,42)	17	228.jpg
228	frying_pan	(99,122,82,72)	14	228.jpg
228	pan_handle	(205,76,22,48)	15	228.jpg
228	knife	(26,107,29,65)	22	228.jpg
228	cutting_board	(6,115,53,62)	19	228.jpg
228	person	(10,0,165,138)	1	228.jpg
229	table	(0,112,101,142)	29	229.jpg
229	stove	(103,112,154,123)	30	229.jpg
229	pan	(186,115,72,70)	13	229.jpg
229	shell_egg	(100,82,19,20)	7	229.jpg
229	bowl	(52,118,45,42)	17	229.jpg
229	frying_pan	(99,122,82,72)	14	229.jpg
229	pan_handle	(205,76,22,48)	15	229.jpg
229	knife	(26,107,29,65)	22	229.jpg
229	cutting_board	(6,115,53,62)	19	229.jpg
229	person	(10,0,167,141)	1	229.jpg
230	table	(0,112,101,142)	29	230.jpg
230	stove	(103,112,154,123)	30	230.jpg
230	pan	(186,115,72,70)	13	230.jpg
230	shell_egg	(99,84,20,18)	7	230.jpg
230	bowl	(52,118,45,42)	17	230.jpg
230	frying_pan	(99,122,82,72)	14	230.jpg
230	pan_handle	(205,76,22,48)	15	230.jpg
230	knife	(26,107,29,65)	22	230.jpg
230	cutting_board	(6,115,53,62)	19	230.jpg
230	person	(11,0,165,141)	1	230.jpg
231	table	(0,112,101,142)	29	231.jpg
231	stove	(103,112,154,123)	30	231.jpg
231	pan	(186,115,72,70)	13	231.jpg
231	shell_egg	(98,85,19,18)	7	231.jpg
231	bowl	(52,118,45,42)	17	231.jpg
231	frying_pan	(99,122,82,72)	14	231.jpg
231	pan_handle	(205,76,22,48)	15	231.jpg
231	knife	(26,107,29,65)	22	231.jpg
231	cutting_board	(6,115,53,62)	19	231.jpg
231	person	(8,0,167,139)	1	231.jpg
232	table	(0,112,101,142)	29	232.jpg
232	stove	(103,112,154,123)	30	232.jpg
232	pan	(186,115,72,70)	13	232.jpg
232	shell_egg	(96,85,20,20)	7	232.jpg
232	bowl	(52,118,45,42)	17	232.jpg
232	frying_pan	(99,122,82,72)	14	232.jpg
232	pan_handle	(205,76,22,48)	15	232.jpg
232	knife	(26,107,29,65)	22	232.jpg
232	cutting_board	(6,115,53,62)	19	232.jpg
232	person	(8,0,164,139)	1	232.jpg
233	table	(0,112,101,142)	29	233.jpg
233	stove	(103,112,154,123)	30	233.jpg
233	pan	(186,115,72,70)	13	233.jpg
233	shell_egg	(96,83,20,22)	7	233.jpg
233	bowl	(52,118,45,42)	17	233.jpg
233	frying_pan	(99,122,82,72)	14	233.jpg
233	pan_handle	(205,76,22,48)	15	233.jpg
233	knife	(26,107,29,65)	22	233.jpg
233	cutting_board	(6,115,53,62)	19	233.jpg
233	person	(6,0,165,139)	1	233.jpg
234	table	(0,112,101,142)	29	234.jpg
234	stove	(103,112,154,123)	30	234.jpg
234	pan	(186,115,72,70)	13	234.jpg
234	shell_egg	(97,85,19,21)	7	234.jpg
234	bowl	(52,118,45,42)	17	234.jpg
234	frying_pan	(99,122,82,72)	14	234.jpg
234	pan_handle	(205,76,22,48)	15	234.jpg
234	knife	(26,107,29,65)	22	234.jpg
234	cutting_board	(6,115,53,62)	19	234.jpg
234	person	(5,0,165,145)	1	234.jpg
235	table	(0,112,101,142)	29	235.jpg
235	stove	(103,112,154,123)	30	235.jpg
235	pan	(186,115,72,70)	13	235.jpg
235	shell_egg	(95,86,19,19)	7	235.jpg
235	bowl	(54,114,42,41)	17	235.jpg
235	frying_pan	(99,122,82,72)	14	235.jpg
235	pan_handle	(205,76,22,48)	15	235.jpg
235	knife	(26,107,29,65)	22	235.jpg
235	cutting_board	(6,115,53,62)	19	235.jpg
235	person	(3,0,165,143)	1	235.jpg
236	table	(0,112,101,142)	29	236.jpg
236	stove	(103,112,154,123)	30	236.jpg
236	pan	(186,115,72,70)	13	236.jpg
236	shell_egg	(94,86,21,22)	7	236.jpg
236	bowl	(56,114,40,41)	17	236.jpg
236	frying_pan	(99,122,82,72)	14	236.jpg
236	pan_handle	(205,76,22,48)	15	236.jpg
236	knife	(26,107,29,65)	22	236.jpg
236	cutting_board	(6,115,53,62)	19	236.jpg
236	person	(1,0,165,139)	1	236.jpg
237	table	(0,112,101,142)	29	237.jpg
237	stove	(103,112,154,123)	30	237.jpg
237	pan	(186,115,72,70)	13	237.jpg
237	shell_egg	(94,88,19,22)	7	237.jpg
237	bowl	(54,112,43,42)	17	237.jpg
237	frying_pan	(99,122,82,72)	14	237.jpg
237	pan_handle	(205,76,22,48)	15	237.jpg
237	knife	(26,107,29,65)	22	237.jpg
237	cutting_board	(6,115,53,62)	19	237.jpg
237	person	(0,0,163,138)	1	237.jpg
238	table	(0,112,101,142)	29	238.jpg
238	stove	(103,112,154,123)	30	238.jpg
238	pan	(186,115,72,70)	13	238.jpg
238	shell_egg	(94,92,18,19)	7	238.jpg
238	bowl	(53,112,44,42)	17	238.jpg
238	frying_pan	(99,122,82,72)	14	238.jpg
238	pan_handle	(205,76,22,48)	15	238.jpg
238	knife	(26,107,29,65)	22	238.jpg
238	cutting_board	(6,115,53,62)	19	238.jpg
238	person	(0,0,167,143)	1	238.jpg
239	table	(0,112,101,142)	29	239.jpg
239	stove	(103,112,154,123)	30	239.jpg
239	pan	(186,115,72,70)	13	239.jpg
239	shell_egg	(92,96,20,17)	7	239.jpg
239	bowl	(53,112,44,42)	17	239.jpg
239	frying_pan	(99,122,82,72)	14	239.jpg
239	pan_handle	(205,76,22,48)	15	239.jpg
239	knife	(26,107,29,65)	22	239.jpg
239	cutting_board	(6,115,53,62)	19	239.jpg
239	person	(0,0,167,142)	1	239.jpg
240	table	(0,112,101,142)	29	240.jpg
240	stove	(103,112,154,123)	30	240.jpg
240	pan	(186,115,72,70)	13	240.jpg
240	shell_egg	(92,98,20,20)	7	240.jpg
240	bowl	(53,112,44,42)	17	240.jpg
240	frying_pan	(99,122,82,72)	14	240.jpg
240	pan_handle	(205,76,22,48)	15	240.jpg
240	knife	(26,107,29,65)	22	240.jpg
240	cutting_board	(6,115,53,62)	19	240.jpg
240	person	(0,0,167,146)	1	240.jpg
241	table	(0,112,101,142)	29	241.jpg
241	stove	(103,112,154,123)	30	241.jpg
241	pan	(186,115,72,70)	13	241.jpg
241	shell_egg	(91,100,18,19)	7	241.jpg
241	bowl	(53,112,44,42)	17	241.jpg
241	frying_pan	(99,122,82,72)	14	241.jpg
241	pan_handle	(205,76,22,48)	15	241.jpg
241	knife	(26,107,29,65)	22	241.jpg
241	cutting_board	(6,115,53,62)	19	241.jpg
241	person	(0,0,170,146)	1	241.jpg
242	table	(0,112,101,142)	29	242.jpg
242	stove	(103,112,154,123)	30	242.jpg
242	pan	(186,115,72,70)	13	242.jpg
242	shell_egg	(89,103,19,20)	7	242.jpg
242	bowl	(53,112,44,42)	17	242.jpg
242	frying_pan	(99,122,82,72)	14	242.jpg
242	pan_handle	(205,76,22,48)	15	242.jpg
242	knife	(26,107,29,65)	22	242.jpg
242	cutting_board	(6,115,53,62)	19	242.jpg
242	person	(0,0,180,150)	1	242.jpg
243	table	(0,112,101,142)	29	243.jpg
243	stove	(103,112,154,123)	30	243.jpg
243	pan	(186,115,72,70)	13	243.jpg
243	shell_egg	(88,106,19,19)	7	243.jpg
243	bowl	(53,112,44,42)	17	243.jpg
243	frying_pan	(99,122,82,72)	14	243.jpg
243	pan_handle	(205,76,22,48)	15	243.jpg
243	knife	(26,107,29,65)	22	243.jpg
243	cutting_board	(6,115,53,62)	19	243.jpg
243	person	(0,0,177,152)	1	243.jpg
244	table	(0,112,101,142)	29	244.jpg
244	stove	(103,112,154,123)	30	244.jpg
244	pan	(186,115,72,70)	13	244.jpg
244	shell_egg	(87,107,19,20)	7	244.jpg
244	bowl	(53,112,44,42)	17	244.jpg
244	frying_pan	(99,122,82,72)	14	244.jpg
244	pan_handle	(205,76,22,48)	15	244.jpg
244	knife	(26,107,29,65)	22	244.jpg
244	cutting_board	(6,115,53,62)	19	244.jpg
244	person	(0,0,175,154)	1	244.jpg
245	table	(0,112,101,142)	29	245.jpg
245	stove	(103,112,154,123)	30	245.jpg
245	pan	(186,115,72,70)	13	245.jpg
245	shell_egg	(85,107,18,20)	7	245.jpg
245	bowl	(53,112,44,42)	17	245.jpg
245	frying_pan	(99,122,82,72)	14	245.jpg
245	pan_handle	(205,76,22,48)	15	245.jpg
245	knife	(26,107,29,65)	22	245.jpg
245	cutting_board	(6,115,53,62)	19	245.jpg
245	person	(0,0,174,153)	1	245.jpg
246	table	(0,112,101,142)	29	246.jpg
246	stove	(103,112,154,123)	30	246.jpg
246	pan	(186,115,72,70)	13	246.jpg
246	shell_egg	(83,108,20,20)	7	246.jpg
246	bowl	(53,112,44,42)	17	246.jpg
246	frying_pan	(99,122,82,72)	14	246.jpg
246	pan_handle	(205,76,22,48)	15	246.jpg
246	knife	(26,107,29,65)	22	246.jpg
246	cutting_board	(6,115,53,62)	19	246.jpg
246	person	(0,0,173,151)	1	246.jpg
247	table	(0,112,101,142)	29	247.jpg
247	stove	(103,112,154,123)	30	247.jpg
247	pan	(186,115,72,70)	13	247.jpg
247	shell_egg	(83,108,19,21)	7	247.jpg
247	bowl	(53,112,44,42)	17	247.jpg
247	frying_pan	(99,122,82,72)	14	247.jpg
247	pan_handle	(205,76,22,48)	15	247.jpg
247	knife	(26,107,29,65)	22	247.jpg
247	cutting_board	(6,115,53,62)	19	247.jpg
247	person	(0,0,172,152)	1	247.jpg
248	table	(0,112,101,142)	29	248.jpg
248	stove	(103,112,154,123)	30	248.jpg
248	pan	(186,115,72,70)	13	248.jpg
248	shell_egg	(84,108,19,20)	7	248.jpg
248	bowl	(53,112,44,42)	17	248.jpg
248	frying_pan	(99,122,82,72)	14	248.jpg
248	pan_handle	(205,76,22,48)	15	248.jpg
248	knife	(26,107,29,65)	22	248.jpg
248	cutting_board	(6,115,53,62)	19	248.jpg
248	person	(0,0,171,154)	1	248.jpg
249	table	(0,112,101,142)	29	249.jpg
249	stove	(103,112,154,123)	30	249.jpg
249	pan	(186,115,72,70)	13	249.jpg
249	shell_egg	(85,108,19,19)	7	249.jpg
249	bowl	(53,112,44,42)	17	249.jpg
249	frying_pan	(99,122,82,72)	14	249.jpg
249	pan_handle	(205,76,22,48)	15	249.jpg
249	knife	(26,107,29,65)	22	249.jpg
249	cutting_board	(6,115,53,62)	19	249.jpg
249	person	(0,0,171,153)	1	249.jpg
250	table	(0,112,101,142)	29	250.jpg
250	stove	(103,112,154,123)	30	250.jpg
250	pan	(186,115,72,70)	13	250.jpg
250	shell_egg	(86,108,20,19)	7	250.jpg
250	bowl	(53,112,44,42)	17	250.jpg
250	frying_pan	(99,122,82,72)	14	250.jpg
250	pan_handle	(205,76,22,48)	15	250.jpg
250	knife	(26,107,29,65)	22	250.jpg
250	cutting_board	(6,115,53,62)	19	250.jpg
250	person	(0,0,170,152)	1	250.jpg
251	table	(0,112,101,142)	29	251.jpg
251	stove	(103,112,154,123)	30	251.jpg
251	pan	(186,115,72,70)	13	251.jpg
251	shell_egg	(85,108,22,19)	7	251.jpg
251	bowl	(53,112,44,42)	17	251.jpg
251	frying_pan	(99,122,82,72)	14	251.jpg
251	pan_handle	(205,76,22,48)	15	251.jpg
251	knife	(26,107,29,65)	22	251.jpg
251	cutting_board	(6,115,53,62)	19	251.jpg
251	person	(0,0,170,154)	1	251.jpg
252	table	(0,112,101,142)	29	252.jpg
252	stove	(103,112,154,123)	30	252.jpg
252	pan	(186,115,72,70)	13	252.jpg
252	shell_egg	(85,110,20,20)	7	252.jpg
252	bowl	(53,112,44,42)	17	252.jpg
252	frying_pan	(99,122,82,72)	14	252.jpg
252	pan_handle	(205,76,22,48)	15	252.jpg
252	knife	(26,107,29,65)	22	252.jpg
252	cutting_board	(6,115,53,62)	19	252.jpg
252	person	(0,0,170,153)	1	252.jpg
253	table	(0,112,101,142)	29	253.jpg
253	stove	(103,112,154,123)	30	253.jpg
253	pan	(186,115,72,70)	13	253.jpg
253	shell_egg	(86,110,19,20)	7	253.jpg
253	bowl	(53,112,44,42)	17	253.jpg
253	frying_pan	(99,122,82,72)	14	253.jpg
253	pan_handle	(205,76,22,48)	15	253.jpg
253	knife	(26,107,29,65)	22	253.jpg
253	cutting_board	(6,115,53,62)	19	253.jpg
253	person	(0,0,139,152)	1	253.jpg
254	table	(0,112,101,142)	29	254.jpg
254	stove	(103,112,154,123)	30	254.jpg
254	pan	(186,115,72,70)	13	254.jpg
254	shell_egg	(87,110,20,19)	7	254.jpg
254	bowl	(53,112,44,42)	17	254.jpg
254	frying_pan	(99,122,82,72)	14	254.jpg
254	pan_handle	(205,76,22,48)	15	254.jpg
254	knife	(26,107,29,65)	22	254.jpg
254	cutting_board	(6,115,53,62)	19	254.jpg
254	person	(0,0,139,152)	1	254.jpg
255	table	(0,112,101,142)	29	255.jpg
255	stove	(103,112,154,123)	30	255.jpg
255	pan	(186,115,72,70)	13	255.jpg
255	shell_egg	(89,108,19,18)	7	255.jpg
255	bowl	(53,112,44,42)	17	255.jpg
255	frying_pan	(99,122,82,72)	14	255.jpg
255	pan_handle	(205,76,22,48)	15	255.jpg
255	knife	(26,107,29,65)	22	255.jpg
255	cutting_board	(6,115,53,62)	19	255.jpg
255	person	(0,0,139,152)	1	255.jpg
256	table	(0,112,101,142)	29	256.jpg
256	stove	(103,112,154,123)	30	256.jpg
256	pan	(186,115,72,70)	13	256.jpg
256	shell_egg	(90,107,20,20)	7	256.jpg
256	bowl	(53,112,44,42)	17	256.jpg
256	frying_pan	(99,122,82,72)	14	256.jpg
256	pan_handle	(205,76,22,48)	15	256.jpg
256	knife	(26,107,29,65)	22	256.jpg
256	cutting_board	(6,115,53,62)	19	256.jpg
256	person	(0,0,139,152)	1	256.jpg
257	table	(0,112,101,142)	29	257.jpg
257	stove	(103,112,154,123)	30	257.jpg
257	pan	(186,115,72,70)	13	257.jpg
257	shell_egg	(88,108,19,19)	7	257.jpg
257	bowl	(53,112,44,42)	17	257.jpg
257	frying_pan	(99,122,82,72)	14	257.jpg
257	pan_handle	(205,76,22,48)	15	257.jpg
257	knife	(26,107,29,65)	22	257.jpg
257	cutting_board	(6,115,53,62)	19	257.jpg
257	person	(0,0,139,152)	1	257.jpg
258	table	(0,112,101,142)	29	258.jpg
258	stove	(103,112,154,123)	30	258.jpg
258	pan	(186,115,72,70)	13	258.jpg
258	shell_egg	(86,110,19,21)	7	258.jpg
258	bowl	(53,112,44,42)	17	258.jpg
258	frying_pan	(99,122,82,72)	14	258.jpg
258	pan_handle	(205,76,22,48)	15	258.jpg
258	knife	(26,107,29,65)	22	258.jpg
258	cutting_board	(6,115,53,62)	19	258.jpg
